"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"815333246930132993","https://twitter.com/funvill/status/815333246930132993","Last sunset of 2016 with my love in #jamacia. #nofilter #sunset #sunwarshipers #kiss #roma… https://t.co/q9F3PXIZXD https://t.co/0JaxMbHZ0M","2016-12-31 23:06 +0000","155.0","7.0","0.04516129032258064","0.0","0.0","2.0","1.0","1.0","0.0","0.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"813949585144025088","https://twitter.com/funvill/status/813949585144025088","Epic tree roots findings their way through the cracks in the caves ceiling. #caves #roots … https://t.co/qDq4uvhFtE https://t.co/6e7cePMt6f","2016-12-28 03:27 +0000","124.0","1.0","0.008064516129032258","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"813946769751019521","https://twitter.com/funvill/status/813946769751019521","Exploring the green grotto caves in Jamaica. #caves #underground #spooky #snakesintgerocks… https://t.co/PXi5Mh57PE https://t.co/jnuGLLrlhy","2016-12-28 03:16 +0000","113.0","1.0","0.008849557522123894","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"813484261265248257","https://twitter.com/funvill/status/813484261265248257","Jerk chicken, festival, callaloo, coconut delicious cooking class. #jamacia #cooking #cook… https://t.co/kKUvPesHpP https://t.co/abJMD7vjwA","2016-12-26 20:38 +0000","127.0","3.0","0.023622047244094488","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"813482257780510720","https://twitter.com/funvill/status/813482257780510720","https://t.co/IkJeyOUMwP A nest of a bunch of three inch spiders. #spiders #flyeaters #forestfriends #stuffofnightm… https://t.co/4llzKEKXsj","2016-12-26 20:30 +0000","124.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"813482250381774848","https://twitter.com/funvill/status/813482250381774848","View from the top of yaaman adventure kingdom. Little lizard pal next to giant helpful spi… https://t.co/5m3rXuviPp https://t.co/19mnotQVPh","2016-12-26 20:30 +0000","110.0","1.0","0.00909090909090909","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"813480646786031616","https://twitter.com/funvill/status/813480646786031616","Lime in a young fresh coconut with just a little rum. #merrychristmas #limecoconut #jamaci… https://t.co/iieZyPT9ua https://t.co/eMxJCrEYpD","2016-12-26 20:24 +0000","131.0","2.0","0.015267175572519083","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"813475870241357824","https://twitter.com/funvill/status/813475870241357824","Nature in Jamaica at yaaman adventure kingdom. #branches #leaves #nature #garden #naturald… https://t.co/2C5IMoyTuI https://t.co/QnfsNwTpOS","2016-12-26 20:05 +0000","148.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"812866542417362944","https://twitter.com/funvill/status/812866542417362944","Ocho Rios on Christmas eve. It's crazy so many people, lots of street parties, people danc… https://t.co/SEPxCek5v1 https://t.co/jKjBpcVQuB","2016-12-25 03:44 +0000","142.0","4.0","0.028169014084507043","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"812863367408996353","https://twitter.com/funvill/status/812863367408996353","Dunns-River Wasserfall in Jamaica. #waterfalls #river #climbing https://t.co/0pnjpDZ5wP https://t.co/9PCI8ITxyI","2016-12-25 03:31 +0000","151.0","4.0","0.026490066225165563","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
